Node Index,Latitude,Longitude,Fraction Strike-Slip,Fraction Reverse,Fraction Normal
2853,35.8,-117.20000000000002,0.5,0.171038,0.328962
2854,35.8,-117.1,0.5,0.173417,0.326583
2855,35.8,-117.0,0.5,0.178066,0.321934
2856,35.8,-116.9,0.5,0.182783,0.317217
2857,35.8,-116.80000000000001,0.5,0.178107,0.321893
2858,35.8,-116.69999999999999,0.5,0.166017,0.333983
2859,35.8,-116.6,0.5,0.149562,0.350438
2860,35.8,-116.5,0.5,0.130022,0.369978
2861,35.8,-116.4,0.5,0.109085,0.390915
2862,35.8,-116.3,0.5,0.088272,0.411728
2863,35.8,-116.2,0.5,0.068782,0.431218
2864,35.8,-116.10000000000001,0.5,0.051462,0.448538
2865,35.8,-116.00000000000001,0.5,0.036849,0.463151
2866,35.8,-115.90000000000002,0.5,0.025113,0.474887
2867,35.8,-115.8,0.5,0.0162,0.4838
2868,35.8,-115.7,0.5,0.009829,0.490171
2869,35.8,-115.59999999999998,0.5,0.005583,0.494417
2870,35.8,-115.49999999999999,0.5,0.002964,0.497036
2871,35.8,-115.39999999999999,0.5,0.00147,0.49853
2872,35.8,-115.3,0.5,6.91E-4,0.499309
2873,35.8,-115.2,0.5,3.08E-4,0.499692
2874,35.8,-115.1,0.5,1.33E-4,0.499867
2875,35.8,-115.0,0.5,5.4E-5,0.499946
2876,35.8,-114.9,0.5,2.2E-5,0.499978
2877,35.8,-114.80000000000001,0.5,9.0E-6,0.499991
2878,35.8,-114.70000000000002,0.5,3.0E-6,0.499997
2879,35.8,-114.6,0.5,1.0E-6,0.499999
2880,35.8,-114.5,0.5,0.0,0.5
2881,35.8,-114.4,0.5,0.0,0.5
2882,35.8,-114.3,0.5,0.0,0.5
2883,35.8,-114.2,0.5,0.0,0.5
2884,35.9,-122.60000000000001,0.5,0.5,0.0
2885,35.9,-122.50000000000001,0.5,0.5,0.0
2886,35.9,-122.40000000000002,0.5,0.5,0.0
2887,35.9,-122.3,0.5,0.5,0.0
2888,35.9,-122.2,0.5,0.5,0.0
2889,35.9,-122.1,0.5,0.5,0.0
2890,35.9,-122.0,0.5,0.5,0.0
2891,35.9,-121.9,0.5,0.5,0.0
2892,35.9,-121.80000000000001,0.5,0.5,0.0
2893,35.9,-121.70000000000002,0.5,0.5,0.0
2894,35.9,-121.6,0.5,0.5,0.0
2895,35.9,-121.5,0.5,0.5,0.0
2896,35.9,-121.4,0.5,0.5,0.0
2897,35.9,-121.30000000000001,0.5,0.5,0.0
2898,35.9,-121.19999999999999,0.5,0.5,0.0
2899,35.9,-121.1,0.500002,0.499998,0.0
2900,35.9,-121.0,0.500303,0.499697,0.0
2901,35.9,-120.9,0.507247,0.492753,0.0
2902,35.9,-120.8,0.565782,0.434218,0.0
2903,35.9,-120.7,0.70574,0.29426,0.0
2904,35.9,-120.60000000000001,0.805363,0.194637,0.0
2905,35.9,-120.50000000000001,0.829046,0.170954,0.0
2906,35.9,-120.40000000000002,0.783708,0.216292,0.0
2907,35.9,-120.3,0.66294,0.33706,0.0
2908,35.9,-120.2,0.552275,0.447725,0.0
2909,35.9,-120.09999999999998,0.5,0.5,0.0
2910,35.9,-119.99999999999999,0.5,0.5,0.0
2911,35.9,-119.89999999999999,0.5,0.5,0.0
2912,35.9,-119.8,0.5,0.499998,2.0E-6
2913,35.9,-119.7,0.5,0.499993,7.0E-6
2914,35.9,-119.6,0.5,0.499972,2.8E-5
2915,35.9,-119.5,0.5,0.499885,1.15E-4
2916,35.9,-119.4,0.5,0.499624,3.76E-4
2917,35.9,-119.30000000000001,0.5,0.498966,0.001034
2918,35.9,-119.20000000000002,0.5,0.497578,0.002422
2919,35.9,-119.1,0.5,0.494933,0.005067
2920,35.9,-119.0,0.5,0.490325,0.009675
2921,35.9,-118.9,0.5,0.482873,0.017127
2922,35.9,-118.79999999999998,0.5,0.471598,0.028402
2923,35.9,-118.69999999999999,0.5,0.455686,0.044314
2924,35.9,-118.60000000000001,0.5,0.434851,0.065149
2925,35.9,-118.50000000000001,0.5,0.409573,0.090427
2926,35.9,-118.40000000000002,0.5,0.381047,0.118953
2927,35.9,-118.3,0.5,0.350834,0.149166
2928,35.9,-118.2,0.5,0.32045,0.17955
2929,35.9,-118.10000000000001,0.5,0.291063,0.208937
2930,35.9,-118.00000000000001,0.5,0.263462,0.236538
2931,35.9,-117.90000000000002,0.5,0.238101,0.261899
2932,35.9,-117.8,0.5,0.215238,0.284762
2933,35.9,-117.7,0.5,0.195029,0.304971
2934,35.9,-117.6,0.5,0.177581,0.322419
2935,35.9,-117.5,0.5,0.162983,0.337017
2936,35.9,-117.4,0.5,0.151312,0.348688
2937,35.9,-117.30000000000001,0.5,0.14261,0.35739
2938,35.9,-117.20000000000002,0.5,0.136809,0.363191
2939,35.9,-117.1,0.5,0.133588,0.366412
2940,35.9,-117.0,0.5,0.132147,0.367853
2941,35.9,-116.9,0.5,0.130999,0.369001
2942,35.9,-116.80000000000001,0.5,0.125846,0.374154
2943,35.9,-116.69999999999999,0.5,0.113151,0.386849
2944,35.9,-116.6,0.5,0.0982,0.4018
2945,35.9,-116.5,0.5,0.082055,0.417945
2946,35.9,-116.4,0.5,0.065998,0.434002
2947,35.9,-116.3,0.5,0.051078,0.448922
2948,35.9,-116.2,0.5,0.038004,0.461996
2949,35.9,-116.10000000000001,0.5,0.027141,0.472859
2950,35.9,-116.00000000000001,0.5,0.018574,0.481426
2951,35.9,-115.90000000000002,0.5,0.012116,0.487884
2952,35.9,-115.8,0.5,0.007491,0.492509
2953,35.9,-115.7,0.5,0.004358,0.495642
2954,35.9,-115.59999999999998,0.5,0.002372,0.497628
2955,35.9,-115.49999999999999,0.5,0.001204,0.498796
2956,35.9,-115.39999999999999,0.5,5.69E-4,0.499431
2957,35.9,-115.3,0.5,2.55E-4,0.499745
2958,35.9,-115.2,0.5,1.09E-4,0.499891
2959,35.9,-115.1,0.5,4.5E-5,0.499955
2960,35.9,-115.0,0.5,1.7E-5,0.499983
2961,35.9,-114.9,0.5,7.0E-6,0.499993
2962,35.9,-114.80000000000001,0.5,3.0E-6,0.499997
2963,35.9,-114.70000000000002,0.5,1.0E-6,0.499999
2964,35.9,-114.6,0.5,0.0,0.5
2965,35.9,-114.5,0.5,0.0,0.5
2966,35.9,-114.4,0.5,0.0,0.5
2967,35.9,-114.3,0.5,0.0,0.5
2968,36.0,-122.7,0.5,0.5,0.0
2969,36.0,-122.60000000000001,0.5,0.5,0.0
2970,36.0,-122.50000000000001,0.5,0.5,0.0
2971,36.0,-122.40000000000002,0.5,0.5,0.0
2972,36.0,-122.3,0.5,0.5,0.0
2973,36.0,-122.2,0.5,0.5,0.0
2974,36.0,-122.1,0.5,0.5,0.0
2975,36.0,-122.0,0.5,0.5,0.0
2976,36.0,-121.9,0.5,0.5,0.0
2977,36.0,-121.80000000000001,0.5,0.5,0.0
2978,36.0,-121.70000000000002,0.5,0.5,0.0
2979,36.0,-121.6,0.5,0.5,0.0
2980,36.0,-121.5,0.5,0.5,0.0
2981,36.0,-121.4,0.5,0.5,0.0
2982,36.0,-121.30000000000001,0.5,0.5,0.0
2983,36.0,-121.19999999999999,0.500002,0.499998,0.0
2984,36.0,-121.1,0.500338,0.499662,0.0
2985,36.0,-121.0,0.513981,0.486019,0.0
2986,36.0,-120.9,0.6106,0.3894,0.0
2987,36.0,-120.8,0.779097,0.220903,0.0
2988,36.0,-120.7,0.86984,0.13016,0.0
2989,36.0,-120.60000000000001,0.893933,0.106067,0.0
2990,36.0,-120.50000000000001,0.877004,0.122996,0.0
2991,36.0,-120.40000000000002,0.807961,0.192039,0.0
2992,36.0,-120.3,0.653593,0.346407,0.0
2993,36.0,-120.2,0.505222,0.494778,0.0
2994,36.0,-120.09999999999998,0.5,0.5,0.0
2995,36.0,-119.99999999999999,0.5,0.5,0.0
2996,36.0,-119.89999999999999,0.5,0.499999,1.0E-6
2997,36.0,-119.8,0.5,0.499996,4.0E-6
2998,36.0,-119.7,0.5,0.499985,1.5E-5
2999,36.0,-119.6,0.5,0.499944,5.6E-5
3000,36.0,-119.5,0.5,0.499803,1.97E-4
3001,36.0,-119.4,0.5,0.499379,6.21E-4
3002,36.0,-119.30000000000001,0.5,0.498314,0.001686
3003,36.0,-119.20000000000002,0.5,0.496078,0.003922
3004,36.0,-119.1,0.5,0.491963,0.008037
3005,36.0,-119.0,0.5,0.485163,0.014837
3006,36.0,-118.9,0.5,0.474823,0.025177
3007,36.0,-118.79999999999998,0.5,0.460143,0.039857
3008,36.0,-118.69999999999999,0.5,0.440708,0.059292
3009,36.0,-118.60000000000001,0.5,0.416788,0.083212
3010,36.0,-118.50000000000001,0.5,0.389373,0.110627
3011,36.0,-118.40000000000002,0.5,0.359895,0.140105
3012,36.0,-118.3,0.5,0.329801,0.170199
3013,36.0,-118.2,0.5,0.300257,0.199743
3014,36.0,-118.10000000000001,0.5,0.272022,0.227978
3015,36.0,-118.00000000000001,0.5,0.245537,0.254463
3016,36.0,-117.90000000000002,0.5,0.221018,0.278982
3017,36.0,-117.8,0.5,0.198573,0.301427
3018,36.0,-117.7,0.5,0.178267,0.321733
3019,36.0,-117.6,0.5,0.160141,0.339859
3020,36.0,-117.5,0.5,0.144227,0.355773
3021,36.0,-117.4,0.5,0.130531,0.369469
3022,36.0,-117.30000000000001,0.5,0.119025,0.380975
3023,36.0,-117.20000000000002,0.5,0.109588,0.390412
3024,36.0,-117.1,0.5,0.101935,0.398065
3025,36.0,-117.0,0.5,0.095505,0.404495
3026,36.0,-116.9,0.5,0.089403,0.410597
3027,36.0,-116.80000000000001,0.5,0.082453,0.417547
3028,36.0,-116.69999999999999,0.5,0.070208,0.429792
3029,36.0,-116.6,0.5,0.057878,0.442122
3030,36.0,-116.5,0.5,0.046071,0.453929
3031,36.0,-116.4,0.5,0.035386,0.464614
3032,36.0,-116.3,0.5,0.026202,0.473798
3033,36.0,-116.2,0.5,0.018692,0.481308
3034,36.0,-116.10000000000001,0.5,0.012833,0.487167
3035,36.0,-116.00000000000001,0.5,0.008478,0.491522
3036,36.0,-115.90000000000002,0.5,0.005355,0.494645
3037,36.0,-115.8,0.5,0.003214,0.496786
3038,36.0,-115.7,0.5,0.001817,0.498183
3039,36.0,-115.59999999999998,0.5,9.6E-4,0.49904
3040,36.0,-115.49999999999999,0.5,4.73E-4,0.499527
3041,36.0,-115.39999999999999,0.5,2.15E-4,0.499785
3042,36.0,-115.3,0.5,9.3E-5,0.499907
3043,36.0,-115.2,0.5,3.8E-5,0.499962
3044,36.0,-115.1,0.5,1.5E-5,0.499985
3045,36.0,-115.0,0.5,5.0E-6,0.499995
3046,36.0,-114.9,0.5,2.0E-6,0.499998
3047,36.0,-114.80000000000001,0.5,1.0E-6,0.499999
3048,36.0,-114.70000000000002,0.5,0.0,0.5
3049,36.0,-114.6,0.5,0.0,0.5
3050,36.0,-114.5,0.5,0.0,0.5
3051,36.1,-122.7,0.5,0.5,0.0
3052,36.1,-122.60000000000001,0.5,0.5,0.0
3053,36.1,-122.50000000000001,0.5,0.5,0.0
3054,36.1,-122.40000000000002,0.5,0.5,0.0
3055,36.1,-122.3,0.5,0.5,0.0
3056,36.1,-122.2,0.5,0.5,0.0
3057,36.1,-122.1,0.5,0.5,0.0
3058,36.1,-122.0,0.5,0.5,0.0
3059,36.1,-121.9,0.5,0.5,0.0
3060,36.1,-121.80000000000001,0.5,0.5,0.0
3061,36.1,-121.70000000000002,0.5,0.5,0.0
3062,36.1,-121.6,0.5,0.5,0.0
3063,36.1,-121.5,0.5,0.5,0.0
3064,36.1,-121.4,0.500003,0.499997,0.0
3065,36.1,-121.30000000000001,0.50016,0.49984,0.0
3066,36.1,-121.19999999999999,0.504191,0.495809,0.0
3067,36.1,-121.1,0.549504,0.450496,0.0
3068,36.1,-121.0,0.718642,0.281358,0.0
3069,36.1,-120.9,0.857899,0.142101,0.0
3070,36.1,-120.8,0.91094,0.08906,0.0
3071,36.1,-120.7,0.919986,0.080014,0.0
3072,36.1,-120.60000000000001,0.902575,0.097425,0.0
3073,36.1,-120.50000000000001,0.840957,0.159043,0.0
3074,36.1,-120.40000000000002,0.692779,0.307221,0.0
3075,36.1,-120.3,0.549901,0.450099,0.0
3076,36.1,-120.2,0.50016,0.49984,0.0
3077,36.1,-120.09999999999998,0.5,0.5,0.0
3078,36.1,-119.99999999999999,0.5,0.499999,1.0E-6
3079,36.1,-119.89999999999999,0.5,0.499997,3.0E-6
3080,36.1,-119.8,0.5,0.49999,1.0E-5
3081,36.1,-119.7,0.5,0.499966,3.4E-5
3082,36.1,-119.6,0.5,0.499886,1.14E-4
3083,36.1,-119.5,0.5,0.499637,3.63E-4
3084,36.1,-119.4,0.5,0.498919,0.001081
3085,36.1,-119.30000000000001,0.5,0.497153,0.002847
3086,36.1,-119.20000000000002,0.5,0.493505,0.006495
3087,36.1,-119.1,0.5,0.487038,0.012962
3088,36.1,-119.0,0.5,0.476932,0.023068
3089,36.1,-118.9,0.5,0.462554,0.037446
3090,36.1,-118.79999999999998,0.5,0.443553,0.056447
3091,36.1,-118.69999999999999,0.5,0.420162,0.079838
3092,36.1,-118.60000000000001,0.5,0.393324,0.106676
3093,36.1,-118.50000000000001,0.5,0.364446,0.135554
3094,36.1,-118.40000000000002,0.5,0.334962,0.165038
3095,36.1,-118.3,0.5,0.305974,0.194026
3096,36.1,-118.2,0.5,0.278165,0.221835
3097,36.1,-118.10000000000001,0.5,0.251851,0.248149
3098,36.1,-118.00000000000001,0.5,0.227153,0.272847
3099,36.1,-117.90000000000002,0.5,0.204086,0.295914
3100,36.1,-117.8,0.5,0.182649,0.317351
3101,36.1,-117.7,0.5,0.162843,0.337157
3102,36.1,-117.6,0.5,0.144675,0.355325
3103,36.1,-117.5,0.5,0.12814,0.37186
3104,36.1,-117.4,0.5,0.11321,0.38679
3105,36.1,-117.30000000000001,0.5,0.099824,0.400176
3106,36.1,-117.20000000000002,0.5,0.087853,0.412147
3107,36.1,-117.1,0.5,0.077092,0.422908
3108,36.1,-117.0,0.5,0.06725,0.43275
3109,36.1,-116.9,0.5,0.057985,0.442015
3110,36.1,-116.80000000000001,0.5,0.049012,0.450988
3111,36.1,-116.69999999999999,0.5,0.039381,0.460619
3112,36.1,-116.6,0.5,0.030302,0.469698
3113,36.1,-116.5,0.5,0.022725,0.477275
3114,36.1,-116.4,0.5,0.016592,0.483408
3115,36.1,-116.3,0.5,0.011766,0.488234
3116,36.1,-116.2,0.5,0.008089,0.491911
3117,36.1,-116.10000000000001,0.5,0.005381,0.494619
3118,36.1,-116.00000000000001,0.5,0.003469,0.496531
3119,36.1,-115.90000000000002,0.5,0.002146,0.497854
3120,36.1,-115.8,0.5,0.001266,0.498734
3121,36.1,-115.7,0.5,7.05E-4,0.499295
3122,36.1,-115.59999999999998,0.5,3.67E-4,0.499633
3123,36.1,-115.49999999999999,0.5,1.77E-4,0.499823
3124,36.1,-115.39999999999999,0.5,7.8E-5,0.499922
3125,36.1,-115.3,0.5,3.3E-5,0.499967
3126,36.1,-115.2,0.5,1.3E-5,0.499987
3127,36.1,-115.1,0.5,5.0E-6,0.499995
3128,36.1,-115.0,0.5,2.0E-6,0.499998
3129,36.1,-114.9,0.5,1.0E-6,0.499999
3130,36.1,-114.80000000000001,0.5,0.0,0.5
3131,36.1,-114.70000000000002,0.5,0.0,0.5
3132,36.1,-114.6,0.5,0.0,0.5
3133,36.20000000000001,-122.8,0.5,0.5,0.0
3134,36.20000000000001,-122.7,0.5,0.5,0.0
3135,36.20000000000001,-122.60000000000001,0.5,0.5,0.0
3136,36.20000000000001,-122.50000000000001,0.5,0.5,0.0
3137,36.20000000000001,-122.40000000000002,0.5,0.5,0.0
3138,36.20000000000001,-122.3,0.5,0.5,0.0
3139,36.20000000000001,-122.2,0.5,0.5,0.0
3140,36.20000000000001,-122.1,0.5,0.5,0.0
3141,36.20000000000001,-122.0,0.5,0.5,0.0
3142,36.20000000000001,-121.9,0.5,0.5,0.0
3143,36.20000000000001,-121.80000000000001,0.5,0.5,0.0
3144,36.20000000000001,-121.70000000000002,0.5,0.5,0.0
3145,36.20000000000001,-121.6,0.5,0.5,0.0
3146,36.20000000000001,-121.5,0.5,0.5,0.0
3147,36.20000000000001,-121.4,0.500276,0.499724,0.0
3148,36.20000000000001,-121.30000000000001,0.506413,0.493587,0.0
3149,36.20000000000001,-121.19999999999999,0.563275,0.436725,0.0
3150,36.20000000000001,-121.1,0.735815,0.264185,0.0
3151,36.20000000000001,-121.0,0.879375,0.120625,0.0
3152,36.20000000000001,-120.9,0.925671,0.074329,0.0
3153,36.20000000000001,-120.8,0.934667,0.065333,0.0
3154,36.20000000000001,-120.7,0.91627,0.08373,0.0
3155,36.20000000000001,-120.60000000000001,0.848641,0.151359,0.0
3156,36.20000000000001,-120.50000000000001,0.707973,0.292027,0.0
3157,36.20000000000001,-120.40000000000002,0.552197,0.447803,0.0
3158,36.20000000000001,-120.3,0.505224,0.494776,0.0
3159,36.20000000000001,-120.2,0.500002,0.499998,0.0
3160,36.20000000000001,-120.09999999999998,0.5,0.499999,1.0E-6
3161,36.20000000000001,-119.99999999999999,0.5,0.499996,4.0E-6
3162,36.20000000000001,-119.89999999999999,0.5,0.49999,1.0E-5
3163,36.20000000000001,-119.8,0.5,0.49997,3.0E-5
3164,36.20000000000001,-119.7,0.5,0.49991,9.0E-5
3165,36.20000000000001,-119.6,0.5,0.499733,2.67E-4
3166,36.20000000000001,-119.5,0.5,0.499236,7.64E-4
3167,36.20000000000001,-119.4,0.5,0.497911,0.002089
3168,36.20000000000001,-119.30000000000001,0.5,0.494824,0.005176
3169,36.20000000000001,-119.20000000000002,0.5,0.488704,0.011296
3170,36.20000000000001,-119.1,0.5,0.478359,0.021641
3171,36.20000000000001,-119.0,0.5,0.463124,0.036876
3172,36.20000000000001,-118.9,0.5,0.442943,0.057057
3173,36.20000000000001,-118.79999999999998,0.5,0.418353,0.081647
3174,36.20000000000001,-118.69999999999999,0.5,0.390566,0.109434
3175,36.20000000000001,-118.60000000000001,0.5,0.361235,0.138765
3176,36.20000000000001,-118.50000000000001,0.5,0.33194,0.16806
3177,36.20000000000001,-118.40000000000002,0.5,0.303749,0.196251
3178,36.20000000000001,-118.3,0.5,0.277141,0.222859
3179,36.20000000000001,-118.2,0.5,0.252186,0.247814
3180,36.20000000000001,-118.10000000000001,0.5,0.228738,0.271262
3181,36.20000000000001,-118.00000000000001,0.5,0.20663,0.29337
3182,36.20000000000001,-117.90000000000002,0.5,0.185723,0.314277
3183,36.20000000000001,-117.8,0.5,0.16594,0.33406
3184,36.20000000000001,-117.7,0.5,0.147257,0.352743
3185,36.20000000000001,-117.6,0.5,0.129667,0.370333
3186,36.20000000000001,-117.5,0.5,0.113161,0.386839
3187,36.20000000000001,-117.4,0.5,0.097713,0.402287
3188,36.20000000000001,-117.30000000000001,0.5,0.083282,0.416718
3189,36.20000000000001,-117.20000000000002,0.5,0.069822,0.430178
3190,36.20000000000001,-117.1,0.5,0.057327,0.442673
3191,36.20000000000001,-117.0,0.5,0.045873,0.454127
3192,36.20000000000001,-116.9,0.5,0.035642,0.464358
3193,36.20000000000001,-116.80000000000001,0.5,0.026863,0.473137
3194,36.20000000000001,-116.69999999999999,0.5,0.019694,0.480306
3195,36.20000000000001,-116.6,0.5,0.014112,0.485888
3196,36.20000000000001,-116.5,0.5,0.009902,0.490098
3197,36.20000000000001,-116.4,0.5,0.006834,0.493166
3198,36.20000000000001,-116.3,0.5,0.004636,0.495364
3199,36.20000000000001,-116.2,0.5,0.003076,0.496924
3200,36.20000000000001,-116.10000000000001,0.5,0.001989,0.498011
3201,36.20000000000001,-116.00000000000001,0.5,0.001256,0.498744
3202,36.20000000000001,-115.90000000000002,0.5,7.63E-4,0.499237
3203,36.20000000000001,-115.8,0.5,4.42E-4,0.499558
3204,36.20000000000001,-115.7,0.5,2.41E-4,0.499759
3205,36.20000000000001,-115.59999999999998,0.5,1.22E-4,0.499878
3206,36.20000000000001,-115.49999999999999,0.5,5.7E-5,0.499943
3207,36.20000000000001,-115.39999999999999,0.5,2.4E-5,0.499976
3208,36.20000000000001,-115.3,0.5,9.0E-6,0.499991
3209,36.20000000000001,-115.2,0.5,3.0E-6,0.499997
3210,36.20000000000001,-115.1,0.5,1.0E-6,0.499999
3211,36.20000000000001,-115.0,0.5,0.0,0.5
3212,36.20000000000001,-114.9,0.5,0.0,0.5
3213,36.20000000000001,-114.80000000000001,0.5,0.0,0.5
3214,36.20000000000001,-114.70000000000002,0.5,0.0,0.5
3215,36.3,-122.90000000000002,0.5,0.5,0.0
3216,36.3,-122.8,0.5,0.5,0.0
3217,36.3,-122.7,0.5,0.5,0.0
3218,36.3,-122.60000000000001,0.5,0.5,0.0
3219,36.3,-122.50000000000001,0.5,0.5,0.0
3220,36.3,-122.40000000000002,0.5,0.5,0.0
3221,36.3,-122.3,0.5,0.5,0.0
3222,36.3,-122.2,0.5,0.5,0.0
3223,36.3,-122.1,0.5,0.5,0.0
3224,36.3,-122.0,0.5,0.5,0.0
3225,36.3,-121.9,0.5,0.5,0.0
3226,36.3,-121.80000000000001,0.5,0.5,0.0
3227,36.3,-121.70000000000002,0.5,0.5,0.0
3228,36.3,-121.6,0.5,0.5,0.0
3229,36.3,-121.5,0.50001,0.49999,0.0
3230,36.3,-121.4,0.508998,0.491002,0.0
3231,36.3,-121.30000000000001,0.583064,0.416936,0.0
3232,36.3,-121.19999999999999,0.776235,0.223765,0.0
3233,36.3,-121.1,0.910793,0.089207,0.0
3234,36.3,-121.0,0.949415,0.050585,0.0
3235,36.3,-120.9,0.954011,0.045989,0.0
3236,36.3,-120.8,0.933664,0.066336,0.0
3237,36.3,-120.7,0.874206,0.125794,0.0
3238,36.3,-120.60000000000001,0.693169,0.306831,0.0
3239,36.3,-120.50000000000001,0.5482,0.4518,0.0
3240,36.3,-120.40000000000002,0.504296,0.495704,0.0
3241,36.3,-120.3,0.500172,0.499827,1.0E-6
3242,36.3,-120.2,0.5,0.499998,2.0E-6
3243,36.3,-120.09999999999998,0.5,0.499996,4.0E-6
3244,36.3,-119.99999999999999,0.5,0.499987,1.3E-5
3245,36.3,-119.89999999999999,0.5,0.499966,3.4E-5
3246,36.3,-119.8,0.5,0.499907,9.3E-5
3247,36.3,-119.7,0.5,0.499744,2.56E-4
3248,36.3,-119.6,0.5,0.499312,6.88E-4
3249,36.3,-119.5,0.5,0.498208,0.001792
3250,36.3,-119.4,0.5,0.495547,0.004453
3251,36.3,-119.30000000000001,0.5,0.489834,0.010166
3252,36.3,-119.20000000000002,0.5,0.479254,0.020746
3253,36.3,-119.1,0.5,0.462465,0.037535
3254,36.3,-119.0,0.5,0.43932,0.06068
3255,36.3,-118.9,0.5,0.41094,0.08906
3256,36.3,-118.79999999999998,0.5,0.379383,0.120617
3257,36.3,-118.69999999999999,0.5,0.347148,0.152852
3258,36.3,-118.60000000000001,0.5,0.316405,0.183595
3259,36.3,-118.50000000000001,0.5,0.288378,0.211622
3260,36.3,-118.40000000000002,0.5,0.263275,0.236725
3261,36.3,-118.3,0.5,0.240668,0.259332
3262,36.3,-118.2,0.5,0.219929,0.280071
3263,36.3,-118.10000000000001,0.5,0.20048,0.29952
3264,36.3,-118.00000000000001,0.5,0.181919,0.318081
3265,36.3,-117.90000000000002,0.5,0.164003,0.335997
3266,36.3,-117.8,0.5,0.146626,0.353374
3267,36.3,-117.7,0.5,0.129762,0.370238
3268,36.3,-117.6,0.5,0.113425,0.386575
3269,36.3,-117.5,0.5,0.09763,0.40237
3270,36.3,-117.4,0.5,0.082404,0.417596
3271,36.3,-117.30000000000001,0.5,0.067806,0.432194
3272,36.3,-117.20000000000002,0.5,0.05398,0.44602
3273,36.3,-117.1,0.5,0.04123,0.45877
3274,36.3,-117.0,0.5,0.030011,0.469989
3275,36.3,-116.9,0.5,0.020794,0.479206
3276,36.3,-116.80000000000001,0.5,0.013815,0.486185
3277,36.3,-116.69999999999999,0.5,0.008935,0.491065
3278,36.3,-116.6,0.5,0.005723,0.494277
3279,36.3,-116.5,0.5,0.003673,0.496327
3280,36.3,-116.4,0.5,0.002373,0.497627
3281,36.3,-116.3,0.5,0.001535,0.498465
3282,36.3,-116.2,0.5,9.89E-4,0.499011
3283,36.3,-116.10000000000001,0.5,6.31E-4,0.499369
3284,36.3,-116.00000000000001,0.5,4.02E-4,0.499598
3285,36.3,-115.90000000000002,0.5,2.5E-4,0.49975
3286,36.3,-115.8,0.5,1.46E-4,0.499854
3287,36.3,-115.7,0.5,8.0E-5,0.49992
3288,36.3,-115.59999999999998,0.5,4.1E-5,0.499959
3289,36.3,-115.49999999999999,0.5,2.0E-5,0.49998
3290,36.3,-115.39999999999999,0.5,8.0E-6,0.499992
3291,36.3,-115.3,0.5,3.0E-6,0.499997
3292,36.3,-115.2,0.5,1.0E-6,0.499999
3293,36.3,-115.1,0.5,0.0,0.5
3294,36.3,-115.0,0.5,0.0,0.5
3295,36.3,-114.9,0.5,0.0,0.5
3296,36.4,-122.90000000000002,0.5,0.5,0.0
3297,36.4,-122.8,0.5,0.5,0.0
3298,36.4,-122.7,0.5,0.5,0.0
3299,36.4,-122.60000000000001,0.5,0.5,0.0
3300,36.4,-122.50000000000001,0.5,0.5,0.0
3301,36.4,-122.40000000000002,0.5,0.5,0.0
3302,36.4,-122.3,0.5,0.5,0.0
3303,36.4,-122.2,0.5,0.5,0.0
3304,36.4,-122.1,0.5,0.5,0.0
3305,36.4,-122.0,0.5,0.5,0.0
3306,36.4,-121.9,0.5,0.5,0.0
3307,36.4,-121.80000000000001,0.5,0.5,0.0
3308,36.4,-121.70000000000002,0.500002,0.499998,0.0
3309,36.4,-121.6,0.500156,0.499844,0.0
3310,36.4,-121.5,0.505194,0.494806,0.0
3311,36.4,-121.4,0.619944,0.380056,0.0
3312,36.4,-121.30000000000001,0.831276,0.168724,0.0
3313,36.4,-121.19999999999999,0.941254,0.058746,0.0
3314,36.4,-121.1,0.97223,0.02777,0.0
3315,36.4,-121.0,0.978337,0.021663,0.0
3316,36.4,-120.9,0.969793,0.030207,0.0
3317,36.4,-120.8,0.906471,0.093529,0.0
3318,36.4,-120.7,0.780829,0.219171,0.0
3319,36.4,-120.60000000000001,0.540503,0.459497,0.0
3320,36.4,-120.50000000000001,0.503386,0.496613,0.0
3321,36.4,-120.40000000000002,0.500119,0.49988,1.0E-6
3322,36.4,-120.3,0.500002,0.499996,2.0E-6
3323,36.4,-120.2,0.5,0.499995,5.0E-6
3324,36.4,-120.09999999999998,0.5,0.499986,1.4E-5
3325,36.4,-119.99999999999999,0.5,0.499961,3.9E-5
3326,36.4,-119.89999999999999,0.5,0.499897,1.03E-4
3327,36.4,-119.8,0.5,0.499728,2.72E-4
3328,36.4,-119.7,0.5,0.499293,7.07E-4
3329,36.4,-119.6,0.5,0.49821,0.00179
3330,36.4,-119.5,0.5,0.495654,0.004346
3331,36.4,-119.4,0.5,0.490044,0.009956
3332,36.4,-119.30000000000001,0.5,0.479073,0.020927
3333,36.4,-119.20000000000002,0.5,0.460462,0.039538
3334,36.4,-119.1,0.5,0.43326,0.06674
3335,36.4,-119.0,0.5,0.398681,0.101319
3336,36.4,-118.9,0.5,0.359903,0.140097
3337,36.4,-118.79999999999998,0.5,0.32103,0.17897
3338,36.4,-118.69999999999999,0.5,0.285675,0.214325
3339,36.4,-118.60000000000001,0.5,0.255777,0.244223
3340,36.4,-118.50000000000001,0.5,0.231424,0.268576
3341,36.4,-118.40000000000002,0.5,0.211511,0.288489
3342,36.4,-118.3,0.5,0.194593,0.305407
3343,36.4,-118.2,0.5,0.179414,0.320586
3344,36.4,-118.10000000000001,0.5,0.16507,0.33493
3345,36.4,-118.00000000000001,0.5,0.151013,0.348987
